Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA
IRL,28/05/2013,19:45,St. Patricks,UC Dublin,5.0,0.0,H,1.28,5.3,9.42
IRL,08/06/2013,17:00,St. Patricks,Limerick,3.0,0.0,H,1.48,3.87,6.91
IRL,08/06/2013,19:45,Sligo Rovers,Bohemians,0.0,0.0,D,1.38,4.36,8.19
IRL,08/06/2013,19:45,UC Dublin,Bray,4.0,5.0,A,2.69,3.28,2.47
IRL,08/06/2013,20:00,Shelbourne,Derry City,0.0,1.0,A,6.09,3.79,1.54
IRL,09/06/2013,15:30,Cork City,Shamrock Rovers,1.0,2.0,A,3.86,3.37,1.91
IRL,10/06/2013,20:00,Drogheda,Dundalk,0.0,1.0,A,2.37,3.21,2.88
IRL,14/06/2013,19:45,Bohemians,Shelbourne,0.0,3.0,A,2.22,3.13,3.22
IRL,14/06/2013,19:45,Bray,Derry City,2.0,3.0,A,4.81,3.71,1.66
IRL,14/06/2013,19:45,Cork City,Drogheda,1.0,0.0,H,2.78,3.15,2.48
IRL,14/06/2013,19:45,Dundalk,St. Patricks,2.0,1.0,H,4.46,3.43,1.77
IRL,14/06/2013,20:00,Shamrock Rovers,Limerick,1.0,0.0,H,1.49,3.85,6.59
IRL,15/06/2013,19:45,Sligo Rovers,UC Dublin,5.0,2.0,H,1.22,5.99,10.7
IRL,28/06/2013,19:45,Derry City,Bohemians,2.0,1.0,H,1.38,4.39,8.07
IRL,28/06/2013,19:45,Drogheda,Shamrock Rovers,0.0,3.0,A,4.35,3.51,1.77
IRL,28/06/2013,19:45,St. Patricks,Bray,2.0,0.0,H,1.33,4.88,8.38
IRL,28/06/2013,19:45,UC Dublin,Cork City,3.0,0.0,H,3.65,3.43,1.95
IRL,28/06/2013,20:00,Shelbourne,Sligo Rovers,0.0,2.0,A,7.3,4.06,1.44
IRL,29/06/2013,19:45,Limerick,Dundalk,3.0,2.0,H,2.82,3.12,2.46
IRL,05/07/2013,19:45,Bohemians,Limerick,0.0,1.0,A,3.37,3.17,2.13
IRL,05/07/2013,19:45,Bray,Shamrock Rovers,0.0,0.0,D,7.21,4.29,1.41
IRL,05/07/2013,19:45,Cork City,Sligo Rovers,3.0,1.0,H,6.65,3.94,1.48
IRL,05/07/2013,19:45,Derry City,Dundalk,0.0,1.0,A,1.78,3.52,4.26
IRL,07/07/2013,15:00,Drogheda,Shelbourne,0.0,0.0,D,1.77,3.43,4.45
IRL,09/07/2013,19:45,Limerick,Bray,4.0,4.0,D,1.9,3.39,3.86
IRL,12/07/2013,19:45,Dundalk,Bohemians,3.0,0.0,H,1.55,3.69,6.03
IRL,12/07/2013,20:00,Shamrock Rovers,Derry City,2.0,1.0,H,1.8,3.38,4.33
IRL,12/07/2013,20:00,Shelbourne,Cork City,2.0,1.0,H,2.83,3.14,2.46
IRL,14/07/2013,15:00,Sligo Rovers,St. Patricks,1.0,1.0,D,2.22,3.09,3.24
IRL,14/07/2013,15:00,UC Dublin,Drogheda,2.0,2.0,D,3.73,3.47,1.9
IRL,19/07/2013,19:45,Bray,Bohemians,1.0,3.0,A,2.19,3.29,3.1
IRL,19/07/2013,20:00,Shamrock Rovers,UC Dublin,1.0,1.0,D,1.21,6.01,11.66
IRL,19/07/2013,20:00,Shelbourne,Limerick,2.0,1.0,H,3.02,3.18,2.29
IRL,19/07/2013,20:05,Cork City,Dundalk,2.0,2.0,D,2.96,3.18,2.33
IRL,26/07/2013,19:45,Bohemians,Drogheda,1.0,1.0,D,3.75,3.38,1.93
IRL,26/07/2013,19:45,Dundalk,Bray,1.0,0.0,H,1.52,4.04,5.72
IRL,26/07/2013,19:45,St. Patricks,Cork City,2.0,1.0,H,1.43,4.04,7.4
IRL,26/07/2013,19:45,UC Dublin,Shelbourne,1.0,2.0,A,2.76,3.26,2.43
IRL,27/07/2013,19:45,Sligo Rovers,Shamrock Rovers,0.0,0.0,D,2.27,3.14,3.1
IRL,28/07/2013,17:00,Limerick,Derry City,0.0,1.0,A,3.18,3.28,2.16
IRL,02/08/2013,19:45,Bohemians,UC Dublin,1.0,3.0,A,2.1,3.29,3.31
IRL,02/08/2013,19:45,Derry City,Sligo Rovers,1.0,2.0,A,3.18,3.23,2.19
IRL,02/08/2013,19:45,Dundalk,Shamrock Rovers,3.0,1.0,H,3.28,3.24,2.13
IRL,02/08/2013,19:45,Limerick,Cork City,2.0,1.0,H,2.39,3.16,2.88
IRL,02/08/2013,19:45,St. Patricks,Drogheda,0.0,0.0,D,1.49,4.04,6.18
IRL,04/08/2013,15:30,Bray,Shelbourne,1.0,1.0,D,2.43,3.2,2.76
IRL,09/08/2013,19:45,Cork City,Bohemians,1.0,0.0,H,1.93,3.27,3.87
IRL,09/08/2013,19:45,Drogheda,Limerick,3.0,0.0,H,1.86,3.45,3.95
IRL,09/08/2013,19:45,UC Dublin,Derry City,1.0,3.0,A,4.64,3.71,1.68
IRL,09/08/2013,20:00,Shamrock Rovers,St. Patricks,0.0,4.0,A,2.68,3.04,2.62
IRL,09/08/2013,20:00,Shelbourne,Dundalk,1.0,2.0,A,3.86,3.33,1.9
IRL,10/08/2013,19:45,Sligo Rovers,Bray,2.0,0.0,H,1.23,5.65,11.15
IRL,16/08/2013,19:45,Bohemians,Shamrock Rovers,1.0,0.0,H,6.45,3.82,1.51
IRL,16/08/2013,19:45,Bray,Cork City,1.0,2.0,A,2.68,3.21,2.52
IRL,16/08/2013,19:45,Derry City,Drogheda,0.0,2.0,A,2.13,3.27,3.27
IRL,16/08/2013,19:45,Dundalk,Sligo Rovers,2.0,0.0,H,3.31,3.19,2.14
IRL,16/08/2013,19:45,Limerick,UC Dublin,1.0,3.0,A,1.89,3.52,3.73
IRL,16/08/2013,19:45,St. Patricks,Shelbourne,1.0,0.0,H,1.31,4.71,9.61
IRL,30/08/2013,19:45,Cork City,Derry City,4.0,1.0,H,3.03,3.22,2.27
IRL,30/08/2013,19:45,Drogheda,Bray,2.0,0.0,H,1.58,3.77,5.5
IRL,30/08/2013,19:45,St. Patricks,Bohemians,1.0,1.0,D,1.29,4.8,10.51
IRL,30/08/2013,19:45,UC Dublin,Dundalk,0.0,2.0,A,4.95,3.85,1.62
IRL,30/08/2013,20:00,Shelbourne,Shamrock Rovers,1.0,2.0,A,5.43,3.62,1.61
IRL,31/08/2013,19:45,Sligo Rovers,Limerick,2.0,0.0,H,1.32,4.55,9.67
IRL,03/09/2013,19:45,Derry City,St. Patricks,0.0,1.0,A,3.7,3.37,1.95
IRL,03/09/2013,19:45,Drogheda,Sligo Rovers,1.0,1.0,D,3.39,3.35,2.05
IRL,07/09/2013,19:00,Shamrock Rovers,Cork City,2.0,1.0,H,1.63,3.64,5.17
IRL,07/09/2013,19:45,Bohemians,Sligo Rovers,0.0,2.0,A,6.72,3.92,1.48
IRL,07/09/2013,19:45,Limerick,St. Patricks,0.0,0.0,D,7.64,3.9,1.44
IRL,08/09/2013,15:00,Bray,UC Dublin,1.0,1.0,D,2.13,3.45,3.11
IRL,08/09/2013,18:00,Dundalk,Drogheda,1.0,0.0,H,2.13,3.33,3.2
IRL,20/09/2013,19:30,St. Patricks,Dundalk,2.0,0.0,H,1.97,3.3,3.69
IRL,20/09/2013,19:45,Derry City,Bray,2.0,0.0,H,1.66,3.64,4.92
IRL,20/09/2013,19:45,UC Dublin,Sligo Rovers,0.0,3.0,A,7.59,4.26,1.4
IRL,20/09/2013,20:00,Shelbourne,Bohemians,0.0,3.0,A,2.57,3.09,2.72
IRL,24/09/2013,19:45,Drogheda,Cork City,2.0,3.0,A,2.03,3.31,3.5
IRL,24/09/2013,19:45,Limerick,Shamrock Rovers,2.0,0.0,H,5.78,3.69,1.57
IRL,26/09/2013,20:00,Bray,St. Patricks,1.0,3.0,A,8.89,4.67,1.33
IRL,27/09/2013,19:45,Bohemians,Derry City,2.0,0.0,H,2.94,3.19,2.35
IRL,27/09/2013,19:45,Cork City,UC Dublin,2.0,0.0,H,1.63,3.81,4.91
IRL,27/09/2013,19:45,Dundalk,Limerick,1.0,2.0,A,1.42,4.24,7.16
IRL,27/09/2013,19:45,Sligo Rovers,Shelbourne,2.0,0.0,H,1.19,5.86,14.55
IRL,27/09/2013,20:00,Shamrock Rovers,Drogheda,3.0,1.0,H,1.73,3.48,4.61
IRL,30/09/2013,19:45,Dundalk,Derry City,3.0,0.0,H,1.75,3.51,4.39
IRL,30/09/2013,19:45,Limerick,Bohemians,1.0,0.0,H,2.16,3.24,3.23
IRL,30/09/2013,19:45,Sligo Rovers,Cork City,0.0,0.0,D,1.48,3.94,6.52
IRL,30/09/2013,20:00,Shamrock Rovers,Bray,3.0,0.0,H,1.35,4.61,7.97
IRL,30/09/2013,20:00,Shelbourne,Drogheda,2.0,2.0,D,2.84,3.26,2.35
IRL,04/10/2013,19:45,Derry City,Shelbourne,3.0,1.0,H,1.75,3.53,4.45
IRL,04/10/2013,19:45,UC Dublin,St. Patricks,1.0,3.0,A,10.32,5.26,1.26
IRL,10/10/2013,20:00,Cork City,Shelbourne,5.0,3.0,H,1.63,3.81,4.8
IRL,12/10/2013,17:00,Derry City,Shamrock Rovers,0.0,0.0,D,3.36,3.33,2.07
IRL,12/10/2013,19:00,Drogheda,UC Dublin,1.0,1.0,D,1.91,3.46,3.73
IRL,12/10/2013,19:45,Bohemians,Dundalk,1.0,1.0,D,3.67,3.38,1.95
IRL,13/10/2013,15:00,Bray,Limerick,1.0,0.0,H,2.72,3.28,2.46
IRL,13/10/2013,17:15,St. Patricks,Sligo Rovers,2.0,0.0,H,2.13,3.23,3.32
IRL,16/10/2013,19:45,Limerick,Shelbourne,1.0,0.0,H,2.4,3.32,2.77
IRL,18/10/2013,19:45,Bohemians,Bray,0.0,1.0,A,2.12,3.28,3.26
IRL,18/10/2013,19:45,Dundalk,Cork City,4.0,0.0,H,1.8,3.53,4.18
IRL,18/10/2013,19:45,Mervue,Longford,1.0,0.0,H,2.26,3.22,2.99
IRL,18/10/2013,19:45,St. Patricks,Derry City,1.0,1.0,D,1.77,3.49,4.37
IRL,18/10/2013,19:45,UC Dublin,Shamrock Rovers,1.0,4.0,A,4.93,3.71,1.65
IRL,19/10/2013,19:45,Sligo Rovers,Drogheda,3.0,1.0,H,1.47,3.94,6.79
IRL,25/10/2013,19:45,Bray,Dundalk,0.0,2.0,A,3.93,3.51,1.86
IRL,25/10/2013,19:45,Cork City,St. Patricks,4.0,2.0,H,2.84,3.25,2.36
IRL,25/10/2013,19:45,Derry City,Limerick,6.0,0.0,H,1.48,3.97,6.71
IRL,25/10/2013,19:45,Drogheda,Bohemians,1.0,0.0,H,2.86,3.17,2.41
IRL,25/10/2013,19:45,Longford,Mervue,2.0,1.0,H,1.94,3.37,3.66
IRL,25/10/2013,19:45,Shamrock Rovers,Sligo Rovers,1.0,2.0,A,2.33,3.18,2.96
IRL,25/10/2013,19:45,Shelbourne,UC Dublin,1.0,2.0,A,3.24,3.39,2.1
IRL,28/10/2013,19:45,Bray,Longford,2.0,2.0,D,1.74,3.49,4.54
IRL,01/11/2013,19:45,Longford,Bray,2.0,3.0,A,2.94,3.24,2.31
IRL,07/03/2014,19:45,Cork City,St. Patricks,1.0,1.0,D,4.24,3.33,1.83
IRL,07/03/2014,19:45,Drogheda,Dundalk,4.0,1.0,H,4.03,3.32,1.88
IRL,07/03/2014,19:45,Limerick,Bray,0.0,0.0,D,1.58,3.73,5.53
IRL,07/03/2014,19:45,UC Dublin,Bohemians,0.0,3.0,A,3.56,3.32,2.0
IRL,08/03/2014,19:45,Sligo Rovers,Athlone,2.0,1.0,H,1.2,5.79,13.23
IRL,09/03/2014,17:25,Shamrock Rovers,Derry City,1.0,1.0,D,1.8,3.43,4.26
IRL,14/03/2014,19:45,Athlone,Shamrock Rovers,1.0,4.0,A,7.93,4.19,1.4
IRL,14/03/2014,19:45,Bohemians,Drogheda,2.0,2.0,D,2.15,3.16,3.34
IRL,14/03/2014,19:45,Bray,Sligo Rovers,1.0,0.0,H,8.94,4.38,1.36
IRL,14/03/2014,19:45,Dundalk,Limerick,2.0,1.0,H,1.47,3.96,6.98
IRL,14/03/2014,19:45,St. Patricks,UC Dublin,3.0,2.0,H,1.15,6.91,15.89
IRL,16/03/2014,15:15,Derry City,Cork City,0.0,1.0,A,1.97,3.25,3.74
IRL,21/03/2014,19:45,Bohemians,Shamrock Rovers,1.0,3.0,A,4.49,3.4,1.77
IRL,21/03/2014,19:45,Cork City,Bray,3.0,1.0,H,1.53,3.89,5.85
IRL,21/03/2014,19:45,Drogheda,Derry City,1.0,1.0,D,3.23,3.22,2.16
IRL,21/03/2014,19:45,UC Dublin,Athlone,2.0,1.0,H,2.19,3.24,3.16
IRL,22/03/2014,15:15,St. Patricks,Limerick,1.0,1.0,D,1.31,4.74,9.54
IRL,22/03/2014,19:45,Sligo Rovers,Dundalk,0.0,1.0,A,1.87,3.38,3.97
IRL,28/03/2014,19:05,Shamrock Rovers,Sligo Rovers,1.0,0.0,H,2.28,3.08,3.13
IRL,28/03/2014,19:45,Athlone,Cork City,0.0,3.0,A,5.54,3.75,1.57
IRL,28/03/2014,19:45,Bray,UC Dublin,3.0,5.0,A,2.1,3.31,3.28
IRL,28/03/2014,19:45,Derry City,St. Patricks,0.0,0.0,D,3.41,3.16,2.11
IRL,28/03/2014,19:45,Dundalk,Bohemians,1.0,1.0,D,1.62,3.62,5.27
IRL,28/03/2014,19:45,Limerick,Drogheda,0.0,1.0,A,2.78,3.16,2.47
IRL,04/04/2014,19:05,St. Patricks,Dundalk,1.0,4.0,A,2.13,3.18,3.34
IRL,04/04/2014,19:45,Bohemians,Bray,1.0,1.0,D,1.63,3.66,5.19
IRL,04/04/2014,19:45,Cork City,Shamrock Rovers,3.0,0.0,H,3.2,3.13,2.22
IRL,04/04/2014,19:45,Derry City,Sligo Rovers,1.0,0.0,H,3.27,3.09,2.21
IRL,04/04/2014,19:45,Drogheda,Athlone,3.0,2.0,H,1.51,3.95,6.06
IRL,04/04/2014,19:45,UC Dublin,Limerick,1.0,1.0,D,2.63,3.21,2.56
IRL,07/04/2014,19:45,Athlone,Bohemians,1.0,3.0,A,4.28,3.45,1.79
IRL,07/04/2014,19:45,Bray,St. Patricks,1.0,3.0,A,7.08,4.27,1.42
IRL,07/04/2014,19:45,Dundalk,Derry City,3.0,0.0,H,1.89,3.31,4.0
IRL,07/04/2014,19:45,Sligo Rovers,Drogheda,1.0,1.0,D,1.61,3.65,5.34
IRL,07/04/2014,20:00,Shamrock Rovers,UC Dublin,2.0,0.0,H,1.27,5.34,9.58
IRL,11/04/2014,19:45,Bohemians,Limerick,0.0,1.0,A,1.93,3.22,3.98
IRL,11/04/2014,19:45,Cork City,Sligo Rovers,1.0,1.0,D,2.35,3.18,2.92
IRL,11/04/2014,19:45,Derry City,Athlone,3.0,2.0,H,1.31,4.77,9.11
IRL,11/04/2014,19:45,Drogheda,Bray,0.0,2.0,A,1.49,4.07,6.21
IRL,11/04/2014,19:45,St. Patricks,Shamrock Rovers,1.0,0.0,H,2.48,3.08,2.81
IRL,11/04/2014,19:45,UC Dublin,Dundalk,1.0,4.0,A,7.73,4.48,1.37
IRL,18/04/2014,17:00,Bray,Derry City,0.0,0.0,D,4.07,3.51,1.82
IRL,18/04/2014,19:45,Cork City,Drogheda,3.0,1.0,H,1.67,3.61,4.87
IRL,18/04/2014,19:45,Dundalk,Shamrock Rovers,2.0,2.0,D,2.26,3.17,3.08
IRL,18/04/2014,19:45,Limerick,Athlone,2.0,1.0,H,1.73,3.51,4.55
IRL,18/04/2014,19:45,Sligo Rovers,UC Dublin,5.0,0.0,H,1.2,6.09,12.35
IRL,18/04/2014,19:45,St. Patricks,Bohemians,3.0,1.0,H,1.61,3.54,5.59
IRL,21/04/2014,15:00,Bohemians,Sligo Rovers,0.0,2.0,A,5.83,3.64,1.58
IRL,21/04/2014,15:00,Derry City,Limerick,0.0,0.0,D,1.77,3.41,4.51
IRL,21/04/2014,15:00,UC Dublin,Cork City,0.0,1.0,A,6.17,4.17,1.47
IRL,21/04/2014,17:00,Athlone,Dundalk,0.0,1.0,A,11.97,5.91,1.21
IRL,21/04/2014,18:00,Drogheda,St. Patricks,0.0,4.0,A,4.69,3.4,1.74
IRL,21/04/2014,19:00,Shamrock Rovers,Bray,2.0,1.0,H,1.3,5.1,9.07
IRL,25/04/2014,19:45,Bray,Dundalk,1.0,0.0,H,6.31,4.15,1.47
IRL,25/04/2014,19:45,Cork City,Bohemians,1.0,1.0,D,1.64,3.61,5.16
IRL,25/04/2014,19:45,Derry City,UC Dublin,1.0,1.0,D,1.49,3.94,6.33
IRL,25/04/2014,19:45,Drogheda,Shamrock Rovers,2.0,3.0,A,5.55,3.64,1.6
IRL,25/04/2014,19:45,Limerick,Sligo Rovers,0.0,3.0,A,6.87,3.7,1.5
IRL,25/04/2014,19:45,St. Patricks,Athlone,4.0,0.0,H,1.13,7.27,16.56
IRL,02/05/2014,19:45,Athlone,Bray,0.0,0.0,D,3.29,3.36,2.08
IRL,02/05/2014,19:45,Bohemians,Derry City,1.0,1.0,D,2.66,3.09,2.61
IRL,02/05/2014,19:45,Dundalk,Cork City,4.0,0.0,H,1.98,3.33,3.63
IRL,02/05/2014,19:45,UC Dublin,Drogheda,2.0,1.0,H,3.66,3.56,1.9
IRL,02/05/2014,20:00,Shamrock Rovers,Limerick,1.0,1.0,D,1.36,4.33,9.0
IRL,03/05/2014,19:45,Sligo Rovers,St. Patricks,2.0,2.0,D,2.31,3.15,3.0
IRL,09/05/2014,19:45,Bohemians,UC Dublin,0.0,0.0,D,1.65,3.77,4.8
IRL,09/05/2014,19:45,Bray,Limerick,1.0,0.0,H,2.19,3.23,3.18
IRL,09/05/2014,19:45,Derry City,Shamrock Rovers,0.0,1.0,A,4.37,3.4,1.8
IRL,09/05/2014,19:45,St. Patricks,Cork City,3.0,2.0,H,1.66,3.62,4.95
IRL,16/05/2014,19:45,Cork City,Derry City,2.0,0.0,H,1.95,3.29,3.79
IRL,16/05/2014,19:45,Drogheda,Bohemians,1.0,0.0,H,2.68,3.17,2.56
IRL,16/05/2014,19:45,Limerick,Dundalk,1.0,2.0,A,5.99,3.81,1.53
IRL,16/05/2014,19:45,UC Dublin,St. Patricks,1.0,1.0,D,10.78,5.41,1.25
IRL,17/05/2014,19:00,Shamrock Rovers,Athlone,1.0,0.0,H,1.19,6.21,13.08
IRL,17/05/2014,19:45,Sligo Rovers,Bray,3.0,0.0,H,1.3,4.82,9.68
IRL,20/05/2014,19:45,Athlone,Sligo Rovers,0.0,2.0,A,9.39,4.67,1.32
IRL,20/05/2014,19:45,Dundalk,Drogheda,7.0,0.0,H,1.45,4.13,6.71
IRL,20/05/2014,19:45,Limerick,Cork City,1.0,2.0,A,3.52,3.2,2.07
IRL,23/05/2014,19:45,Athlone,UC Dublin,2.0,0.0,H,2.63,3.17,2.59
IRL,23/05/2014,19:45,Bray,Cork City,0.0,2.0,A,3.35,3.36,2.07
IRL,23/05/2014,19:45,Derry City,Drogheda,2.0,0.0,H,1.66,3.67,4.85
IRL,23/05/2014,19:45,Dundalk,Sligo Rovers,3.0,0.0,H,2.2,3.16,3.23
IRL,23/05/2014,19:45,Limerick,St. Patricks,2.0,0.0,H,7.19,3.94,1.46
IRL,23/05/2014,20:00,Shamrock Rovers,Bohemians,0.0,0.0,D,1.51,3.84,6.32
IRL,30/05/2014,19:45,Bohemians,Dundalk,0.0,2.0,A,5.46,3.77,1.58
IRL,30/05/2014,19:45,Cork City,Athlone,1.0,0.0,H,1.39,4.39,7.41
IRL,30/05/2014,19:45,Drogheda,Limerick,1.0,4.0,A,2.63,3.13,2.61
IRL,30/05/2014,19:45,St. Patricks,Derry City,5.0,2.0,H,1.5,3.93,6.29
IRL,30/05/2014,19:45,UC Dublin,Bray,0.0,0.0,D,2.71,3.27,2.46
IRL,01/06/2014,15:00,Sligo Rovers,Shamrock Rovers,0.0,1.0,A,2.27,3.16,3.07
IRL,02/06/2014,19:45,Dundalk,UC Dublin,5.0,2.0,H,1.18,6.24,14.49
IRL,02/06/2014,19:45,St. Patricks,Drogheda,6.0,0.0,H,1.24,5.4,11.31
IRL,13/06/2014,19:45,Athlone,Drogheda,6.0,0.0,H,2.54,3.18,2.67
IRL,13/06/2014,19:45,Bray,Bohemians,0.0,5.0,A,3.06,3.13,2.29
IRL,13/06/2014,19:45,Dundalk,St. Patricks,0.0,0.0,D,2.2,3.22,3.16
IRL,13/06/2014,19:45,Limerick,UC Dublin,2.0,1.0,H,1.63,3.72,5.1
IRL,13/06/2014,19:45,Sligo Rovers,Derry City,2.0,2.0,D,1.66,3.54,5.05
IRL,13/06/2014,20:00,Shamrock Rovers,Cork City,0.0,2.0,A,1.9,3.33,3.92
IRL,27/06/2014,19:45,Bohemians,Athlone,2.0,2.0,D,1.67,3.6,4.93
IRL,27/06/2014,19:45,Cork City,Limerick,3.0,0.0,H,1.66,3.61,4.89
IRL,27/06/2014,19:45,Derry City,Dundalk,2.0,2.0,D,4.8,3.57,1.69
IRL,27/06/2014,19:45,Drogheda,Sligo Rovers,1.0,2.0,A,5.27,4.09,1.55
IRL,27/06/2014,19:45,St. Patricks,Bray,3.0,2.0,H,1.2,5.87,12.99
IRL,27/06/2014,19:45,UC Dublin,Shamrock Rovers,0.0,2.0,A,7.68,4.54,1.37
IRL,04/07/2014,19:45,Bray,Drogheda,1.0,3.0,A,2.15,3.33,3.16
IRL,04/07/2014,19:45,Limerick,Bohemians,1.0,2.0,A,2.8,3.07,2.51
IRL,05/07/2014,19:00,Shamrock Rovers,St. Patricks,2.0,1.0,H,2.73,3.08,2.55
IRL,06/07/2014,16:00,Athlone,Derry City,0.0,1.0,A,4.15,3.51,1.81
IRL,06/07/2014,19:00,Sligo Rovers,Cork City,0.0,0.0,D,2.12,3.31,3.26
IRL,11/07/2014,19:45,Athlone,Limerick,3.0,0.0,H,2.58,3.21,2.62
IRL,11/07/2014,19:45,Drogheda,Cork City,0.0,1.0,A,5.01,3.86,1.61
IRL,11/07/2014,20:00,Bohemians,St. Patricks,1.0,1.0,D,5.06,3.63,1.65
IRL,13/07/2014,15:00,UC Dublin,Sligo Rovers,1.0,0.0,H,7.33,4.35,1.4
IRL,13/07/2014,16:00,Shamrock Rovers,Dundalk,0.0,1.0,A,2.72,3.21,2.49
IRL,13/07/2014,17:00,Derry City,Bray,5.0,0.0,H,1.5,3.85,6.36
IRL,18/07/2014,19:45,Bray,Shamrock Rovers,0.0,3.0,A,8.41,4.45,1.36
IRL,18/07/2014,20:05,Cork City,UC Dublin,2.0,1.0,H,1.24,5.42,11.2
IRL,20/07/2014,19:00,Dundalk,Athlone,2.0,0.0,H,1.18,6.69,12.0
IRL,25/07/2014,20:00,Bohemians,Cork City,2.0,0.0,H,3.18,3.18,2.21
IRL,25/07/2014,20:00,Shamrock Rovers,Drogheda,0.0,1.0,A,1.34,4.65,8.4
IRL,26/07/2014,19:45,Athlone,St. Patricks,0.0,2.0,A,6.5,4.16,1.46
IRL,27/07/2014,17:00,UC Dublin,Derry City,1.0,6.0,A,5.48,3.81,1.58
IRL,27/07/2014,19:00,Dundalk,Bray,5.0,1.0,H,1.18,6.3,14.17
IRL,27/07/2014,19:00,Sligo Rovers,Limerick,2.0,0.0,H,1.57,3.76,5.61
IRL,01/08/2014,19:45,Bray,Athlone,1.0,1.0,D,2.75,3.14,2.49
IRL,01/08/2014,19:45,Derry City,Bohemians,4.0,0.0,H,2.08,3.29,3.35
IRL,01/08/2014,19:45,Drogheda,UC Dublin,4.0,0.0,H,1.5,4.12,5.85
IRL,01/08/2014,19:45,Limerick,Shamrock Rovers,4.0,1.0,H,4.36,3.49,1.77
IRL,01/08/2014,19:45,St. Patricks,Sligo Rovers,1.0,0.0,H,1.75,3.53,4.42
IRL,01/08/2014,20:00,Cork City,Dundalk,1.0,2.0,A,3.75,3.35,1.94
IRL,07/08/2014,19:45,Limerick,Bray,4.0,1.0,H,1.48,4.12,6.2
IRL,08/08/2014,19:45,Cork City,St. Patricks,1.0,0.0,H,3.4,3.25,2.08
IRL,08/08/2014,19:45,UC Dublin,Bohemians,0.0,0.0,D,6.73,4.31,1.43
IRL,08/08/2014,20:00,Drogheda,Dundalk,1.0,1.0,D,6.78,4.28,1.43
IRL,08/08/2014,20:00,Shamrock Rovers,Derry City,2.0,0.0,H,1.91,3.35,3.88
IRL,09/08/2014,19:45,Sligo Rovers,Athlone,3.0,1.0,H,1.43,4.15,7.18
IRL,15/08/2014,19:45,Athlone,Shamrock Rovers,1.0,1.0,D,7.17,4.03,1.45
IRL,15/08/2014,19:45,Bohemians,Drogheda,2.0,1.0,H,2.06,3.33,3.37
IRL,15/08/2014,19:45,Bray,Sligo Rovers,0.0,1.0,A,7.23,4.33,1.41
IRL,15/08/2014,19:45,Derry City,Cork City,0.0,1.0,A,2.18,3.24,3.21
IRL,15/08/2014,19:45,Dundalk,Limerick,1.0,0.0,H,1.33,4.85,8.33
IRL,15/08/2014,20:00,St. Patricks,UC Dublin,3.0,2.0,H,1.12,7.89,18.32
IRL,18/08/2014,19:45,Cork City,Bray,1.0,1.0,D,1.23,5.64,10.98
IRL,18/08/2014,19:45,Drogheda,Derry City,1.0,0.0,H,3.73,3.42,1.92
IRL,18/08/2014,19:45,Sligo Rovers,Dundalk,1.0,1.0,D,3.69,3.35,1.95
IRL,18/08/2014,19:45,St. Patricks,Limerick,0.0,1.0,A,1.42,4.28,7.04
IRL,18/08/2014,19:45,UC Dublin,Athlone,1.0,1.0,D,3.19,3.26,2.16
IRL,25/08/2014,19:45,Limerick,Derry City,0.0,4.0,A,2.59,3.17,2.62
IRL,29/08/2014,19:45,Athlone,Cork City,2.0,2.0,D,5.04,3.61,1.65
IRL,29/08/2014,19:45,Bray,UC Dublin,2.0,0.0,H,1.93,3.43,3.66
IRL,29/08/2014,19:45,Derry City,St. Patricks,0.0,1.0,A,3.06,3.2,2.26
IRL,29/08/2014,19:45,Dundalk,Bohemians,3.0,2.0,H,1.34,4.53,8.89
IRL,29/08/2014,19:45,Limerick,Drogheda,0.0,3.0,A,2.44,3.28,2.74
IRL,29/08/2014,20:00,Shamrock Rovers,Sligo Rovers,1.0,0.0,H,2.36,3.1,2.96
IRL,05/09/2014,19:05,St. Patricks,Dundalk,1.0,0.0,H,2.66,3.2,2.56
IRL,05/09/2014,19:45,Bohemians,Bray,2.0,1.0,H,1.48,3.96,6.68
IRL,05/09/2014,19:45,Cork City,Shamrock Rovers,1.0,0.0,H,2.98,3.11,2.37
IRL,05/09/2014,19:45,Derry City,Sligo Rovers,2.0,1.0,H,2.22,3.18,3.19
IRL,05/09/2014,19:45,Drogheda,Athlone,1.0,1.0,D,1.74,3.76,4.2
IRL,05/09/2014,19:45,UC Dublin,Limerick,1.0,3.0,A,4.29,3.72,1.73
IRL,08/09/2014,19:45,Dundalk,Derry City,5.0,0.0,H,1.48,4.14,6.24
IRL,08/09/2014,19:45,Sligo Rovers,Bohemians,3.0,2.0,H,1.87,3.38,3.98
IRL,19/09/2014,19:05,Bray,St. Patricks,2.0,4.0,A,7.5,4.43,1.39
IRL,19/09/2014,19:45,Athlone,Bohemians,0.0,0.0,D,3.11,3.26,2.22
IRL,20/09/2014,19:45,Sligo Rovers,Drogheda,0.0,2.0,A,1.57,3.86,5.4
IRL,21/09/2014,17:30,Limerick,Cork City,0.0,1.0,A,3.8,3.37,1.92
IRL,23/09/2014,19:45,Bohemians,Shamrock Rovers,1.0,1.0,D,3.75,3.28,1.97
IRL,26/09/2014,19:05,Cork City,Sligo Rovers,2.0,1.0,H,1.7,3.61,4.77
IRL,26/09/2014,19:45,Bohemians,Limerick,2.0,0.0,H,1.78,3.55,4.26
